		19629430	12.02.2025	MT 1M ET TABLERO DE BLUEPRINT 2 EXT.SV		48555450	10168900	BLUE PRINT EXT. SUAVES 2	PI-EC-8600-PR-03-E1-A4	8600	Z3	BATCHPM8600			    0.00							2	1	ELECTRI1	METR ORAS			EM					8600	EC11027	8600	8600		ZM							23:00:50	11.02.2025				ACOMODADOR DE PAQUETES EXT. SUAVES								000020050872	P007						11.02.2025	12.02.2025		MP	00:00:00	00:00:00	08:00:50	00:00:00	00:00:50	00:00:00	23:00:50	00:00:50	12.02.2025									QM000019629430						PM0009
		19629429	12.02.2025	MT 3M OE LÓBULOS Y MANGUERA EX.DR		48555449	10168955	BOMBA PERISTATICA	PI-EC-8600-PR-04-P1-04	8600	Z3	BATCHPM8600			    0.00	12.02.2025	12.02.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	1	MECANIC1	MECE ORAS			PR					8600	EC11028	8600	8600	12.02.2025	ZM							23:00:45	11.02.2025				AREA SABORIZADOR								000020050870	P010						12.02.2025	12.02.2025		MP	12:27:21	08:00:00	08:00:45	06:00:00	06:00:45	11:27:23	11:27:21	00:00:45	12.02.2025				12.02.2025	40028452				QM000019629429						PM0095
		19630199	12.02.2025	MT 6M FM SISTEMA NEUMÁTICO SLURRY EX.DR		48556641	10169096	SISTEMA NEUMÁTICO	PI-EC-8600-PR-04-P1-04	8600	Z3	40028702			    0.00							2	3	MECANIC1	METR ORAS			PR					8600	EC11028	8600	8600		ZM							11:47:10	12.02.2025				AREA SABORIZADOR								000020052847	P010						12.02.2025	19.02.2025		MP	00:00:00	00:00:00	12:47:10	00:00:00	12:47:10	00:00:00	11:47:10	12:47:10	13.02.2025									QM000019630199						PM0142
		19631513	12.02.2025	MT 3M FM TRACCIÓN MESA DE INSPECCIÓN		48557647	10169170	MESA DE INSPECCIÓN DE PAPA	PI-EC-8600-PR-01-P1-06	8600	Z3	40028702			    0.00							2	3	ELECTRO2	METR ORAS			PR					8600	EC11019	8600	8600		ZM							14:05:55	12.02.2025				AREA DE INSPECCIÓN								000020055158	P002						12.02.2025	19.02.2025		MP	00:00:00	00:00:00	15:05:55	00:00:00	15:05:55	00:00:00	14:05:55	15:05:55	13.02.2025									QM000019631513						PM0033
		19631511	12.02.2025	MT 3M FM TRACCIÓN MESA DE INSPECCIÓN		48557645	10169170	MESA DE INSPECCIÓN DE PAPA	PI-EC-8600-PR-01-P1-06	8600	Z3	40028702			    0.00	12.02.2025						2	3	ELECTRO2	MECE ORAS			PR					8600	EC11019	8600	8600	12.02.2025	ZM							14:00:59	12.02.2025				AREA DE INSPECCIÓN								000020055154	P002						12.02.2025	19.02.2025		MP	15:03:56	00:00:00	15:00:59	15:01:40	15:00:59	14:03:56	14:03:55	15:00:59	13.02.2025				12.02.2025	80897705				QM000019631511						PM0033
		19630602	12.02.2025	AT 3M FM BANDA JIRAFA EXT.SV		48556764	10169222	BANDA JIRAFA	PI-EC-8600-PR-03-P1-05	8600	Z3	40028702			    0.00							1	3	MECANIC1	METR ORAS			PR					8600	EC11027	8600	8600		ZM							13:03:46	12.02.2025				AREA ACONDICIONADORA								000020053460	P008						12.02.2025	19.02.2025		MP	00:00:00	00:00:00	14:03:46	00:00:00	14:03:46	00:00:00	13:03:46	14:03:46	13.02.2025									QM000019630602						PM0044
		19631598	12.02.2025	MT 12M FM MOTOREDUCTOR MESA INSPECCIÓN		48557651	10169287	MOTOREDUCTOR MESA DE INSPECCIÓN	PI-EC-8600-PR-01-P1-06	8600	Z3	40028702			    0.00							2	3	MECANIC2	METR ORAS			PR					8600	EC11019	8600	8600		ZM							14:10:59	12.02.2025				AREA DE INSPECCIÓN								000020055246	P002						12.02.2025	19.02.2025		MP	00:00:00	00:00:00	15:10:59	00:00:00	15:10:59	00:00:00	14:10:59	15:10:59	13.02.2025									QM000019631598						PM0044
		19630197	12.02.2025	MT 3M ET UND PESADO Y MEMORIA PESAD ISHI		48555799	10169343	PESADORA ATLAS 1 ISHIDA RV-218WB-2D/30	PI-EC-8600-PR-03-E1-A2	8600	Z3	40028702			    0.00							2	3	ELECTRI3	METR ORAS		5000863	EM					8600	EC11027	8600	8600		ZM							11:06:46	12.02.2025				PESADORAS EXT. SUAVES								000020052843	P007						12.02.2025	19.02.2025		MP	00:00:00	00:00:00	12:06:46	00:00:00	12:06:46	00:00:00	11:06:46	12:06:46	13.02.2025									QM000019630197						PM0122
		19631035	12.02.2025	MT 3M ET UND PESADO Y MEMORIA PESAD3 TC		48556767	10169353	PESADORA 3 ISHIDA RV-218 TC1500	PI-EC-8600-PR-05-E1-A2	8600	Z3	40028702			    0.00							2	3	ELECTRI1	METR ORAS		5001190	EM					8600	EC11021	8600	8600		ZM							13:14:38	12.02.2025				PESADORAS TC1500								000020054006	P005						12.02.2025	19.02.2025		MP	00:00:00	00:00:00	14:14:38	00:00:00	14:14:38	00:00:00	13:14:38	14:14:38	13.02.2025									QM000019631035						PM0122
		19629431	12.02.2025	MT 1M OE ENTIRADORA 2 EXT.DR		48555451	10169671	ENTIRADORA 2 IMA TECMAR CT-150 EXT	PI-EC-8600-PR-03-E1-A7	8600	Z3	BATCHPM8600			    0.00	12.02.2025	12.02.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	2	3	ELECTRI3	MECE ORAS		5001325	EM					8600	EC11028	8600	8600	12.02.2025	ZM							23:01:10	11.02.2025				ENTIRADORAS EXT. SUAVES								000020050874	P002						12.02.2025	12.02.2025		MP	03:35:26	03:00:00	03:00:00	00:00:00	00:01:10	02:35:26	03:00:00	00:01:10	12.02.2025				12.02.2025	80869611				QM000019629431						PM0084
		19631369	12.02.2025	LB 1M FM CHUMACERAS VIBRADOR		48556993	10169747	VIBRADOR	PI-EC-8600-PR-06-P1-A2	8600	Z3	40028702			    0.00							2	3	MECANIC2	METR ORAS			PR					8600	EC11022	8600	8600		ZM							13:25:12	12.02.2025				SISTEMA VIBRADOR								000020054820	P011						12.02.2025	19.02.2025		MP	00:00:00	00:00:00	14:25:12	00:00:00	14:25:12	00:00:00	13:25:12	14:25:12	13.02.2025									QM000019631369						PM0115
		19629880	12.02.2025	MT 1M ET TABLERO DE BLUEPRINT COMP4 PC10		48555792	10211422	BLUE PRINT COMPAK 4	PI-EC-8600-PR-02-E1-A4	8600	Z3	40028702			    0.00							2	3	ELECTRO2	METR ORAS			EM					8600	EC11020	8600	8600		ZM							10:09:19	12.02.2025				ACOMODADOR DE PAQUETES PC10								000020052069	P003						12.02.2025	19.02.2025		MP	00:00:00	00:00:00	11:09:12	00:00:00	11:09:12	00:00:00	10:09:19	11:09:12	13.02.2025									QM000019629880						PM0080
		19626850	11.02.2025	Falla calentador posterior		48554050	10169523	SISTEMA ROTATORIO DE MORDAZAS ATL2-EXT.S	PI-EC-8600-PR-03-E1-A3	8600	Z1	40285177			    1.50	11.02.2025	11.02.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2		ELECMEC1	MECE ORAS			EM	40285177				8600	EC11027	8600	8600	11.02.2025	ZM							08:23:09	11.02.2025				EMPACADORAS EXT. SUAVES								000020045567	P007						11.02.2025			MP	12:37:00	11:00:00	00:00:00	09:30:00	09:20:18	05:06:18	11:36:58	09:30:00	11.02.2025				12.02.2025	30152518				QM000019626850				X		PM0009
		19627985	11.02.2025	Revisión flujo de enzima		48553432	10168979	EQUIPO DOSIFICADOR	PI-EC-8600-PR-05-P1-05	8600	Z2	30152518			    0.00	11.02.2025	11.02.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	1	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11021	8600	8600	11.02.2025	ZM							12:22:18	11.02.2025				AREA DE MOLINO								000020047442	P006						11.02.2025	11.02.2025		MP	13:30:56	13:30:00	13:30:00	12:00:00	12:00:00	12:31:07	13:30:54	12:00:00	11.02.2025				11.02.2025	30152518				QM000019627985						PM0095
		19626484	11.02.2025	Cambio de valvula del vibrador de PC10		48552818	10169024	COMPUERTAS VIBRADORES	PI-EC-8600-PR-02-E1-A1	8600	Z2	81178720			    0.00	11.02.2025	11.02.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	2	ELECTRO1	MECE ORAS			EM					8600	EC11020	8600	8600	12.02.2025	ZM							03:57:12	11.02.2025				VIBRADORES PC10								000020045453	P003						11.02.2025	11.02.2025		MP	03:37:27	04:00:00	04:00:00	03:00:00	03:00:00	02:37:27	04:00:00	04:00:00	11.02.2025				12.02.2025	80869611				QM000019626484						PM0143
		19627645	11.02.2025	Calibración  infrarrojos		48553950	10169120	HORNO TC1500	PI-EC-8600-PR-05-P1-07	8600	Z2	30152518			    0.00	11.02.2025	11.02.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	1	2	ELECMEC1	MECE ORAS		5000920	PR	30152518				8600	EC11021	8600	8600	11.02.2025	ZM							11:20:37	11.02.2025				AREA DE HORNEADO TC1500								000020047160	P006						11.02.2025	11.02.2025		MP	13:12:42	12:30:00	12:30:00	08:00:00	08:00:00	12:13:41	13:12:41	08:00:00	11.02.2025				11.02.2025	30152518				QM000019627645						PM0083
		19632517	11.02.2025	FALLA LAVADORA DOUGLAS		48558351	10169360	LAVADORA DE BALANZAS DOUGLAS	PI-EC-8600-PR-05-E1-A9	8600	Z2	40285094			    0.00	11.02.2025	11.02.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	2	ELECTRO2	METR ORAS		5001173						8600	EC11006	8600	8600		ZM							18:31:08	12.02.2025				AREA DE LAVADORA DE BALANZAS DOUGLAS								000020057093	P005						11.02.2025	11.02.2025		MP	00:00:00	16:00:00	16:00:00	14:00:00	14:00:00	00:00:00	14:00:00	14:00:00	11.02.2025									QM000019632517						PM0018
		19627612	11.02.2025	Limpieza sistema de transmisión		48553940	10169415	M1407 DOSIFICADOR DE CONDIMENTO	PI-EC-8600-PR-02-P1-06	8600	Z2	30152518			    0.00	11.02.2025	11.02.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	1	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11020	8600	8600	11.02.2025	ZM							11:10:30	11.02.2025				AREA DE SABORIZACIÓN								000020047058	P004						11.02.2025	11.02.2025		MP	12:11:26	07:30:00	07:30:00	06:00:00	06:00:00	11:11:36	12:11:24	06:00:00	11.02.2025				11.02.2025	30152518				QM000019627612						PM0055
		19628833	11.02.2025	Cambio de rodamientos en gusano saboriza		48555126	10169415	M1407 DOSIFICADOR DE CONDIMENTO	PI-EC-8600-PR-02-P1-06	8600	Z2	81027427			    0.00	11.02.2025		0203	Mejora Continua	PMCOD02	Tipo de Trabajo	1	3	MECANIC2	METR ORAS			PR	81027427				8600	EC11020	8600	8600		ZM							20:23:40	11.02.2025				AREA DE SABORIZACIÓN								000020050448	P004						11.02.2025	12.02.2025		MP	00:00:00	00:00:00	06:00:00	21:23:36	21:19:41	00:00:00	20:23:40	21:19:41	11.02.2025									QM000019628833						PM0055
		19627342	11.02.2025	AJUSTE Y ALINEACION SISTEMA SELLO VERTIC		48556569	10169535	SISTEMA SELLO VERTICAL ATL1-PC14	PI-EC-8600-PR-01-E1-A3	8600	Z2	40028452			    0.00	11.02.2025	11.02.2025	0470	Seguridad Alimentaria	PMCOD02	Tipo de Trabajo	1	2	MECANIC1	MECE ORAS			EM	40028452				8600	EC11019	8600	8600	12.02.2025	ZM							12:50:43	11.02.2025				EMPACADORAS PC14								000020047889	P001						12.02.2025	11.02.2025		MP	12:36:10	10:30:00	10:30:00	09:00:00	09:00:00	11:36:12	11:36:10	09:00:00	11.02.2025				12.02.2025	40028452				QM000019627342						PM0009
		19627334	11.02.2025	instalacion de banda 240 XL		48553709	10320282	VERIFICADOR DE PESOS 4	PI-EC-8600-PR-05-E1-A5	8600	Z2	40028452			    0.00	11.02.2025	11.02.2025	0470	Seguridad Alimentaria	PMCOD02	Tipo de Trabajo	2	1	MECANIC1	MECE ORAS			EM	40028452				8600	EC11021	8600	8600	11.02.2025	ZM							12:01:42	11.02.2025				VERIFICADORES DE PESO TC1500								000020047693	P005						11.02.2025	11.02.2025		MP	13:05:13	07:00:00	07:00:00	06:00:00	06:00:00	11:36:38	12:05:13	06:00:00	11.02.2025				12.02.2025	40028452				QM000019627334						DT0011
		19628446	11.02.2025	CB 1S FM INFRARROJOS, MALLAS, NEUMÁTICO		48554706	10169120	HORNO TC1500	PI-EC-8600-PR-05-P1-07	8600	Z3	40028702			    0.00							1	1	ELECMEC1	METR ORAS		5000920	PR					8600	EC11021	8600	8600		ZM							14:48:29	11.02.2025				AREA DE HORNEADO TC1500								000020048932	P006						11.02.2025	11.02.2025		MP	00:00:00	00:00:00	23:48:29	00:00:00	15:48:29	00:00:00	14:48:29	15:48:29	11.02.2025									QM000019628446						PM0083
		19626410	11.02.2025	LB 1M FM LAMINADORA		48552884	10169134	LAMINADORA	PI-EC-8600-PR-05-P1-06	8600	Z3	BATCHPM8600			    0.00							1	3	ELECMEC1	METR ORAS		5000705	PR					8600	EC11021	8600	8600		ZM							23:00:24	10.02.2025				AREA DE LAMINADO								000020044937	P006						10.02.2025	18.02.2025		MP	00:00:00	00:00:00	00:00:24	00:00:00	00:00:24	00:00:00	23:00:24	00:00:24	12.02.2025									QM000019626410						PM0093
		19626411	11.02.2025	MT 1M OE ENTIRADORA 1 EXT.DR		48552885	10169556	ENTIRADORA 1 IMA TECMAR CT-150 EXT	PI-EC-8600-PR-03-E1-A7	8600	Z3	BATCHPM8600			    0.00	11.02.2025	11.02.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	2	3	ELECTRI3	MECE ORAS		5001324	EM					8600	EC11028	8600	8600	12.02.2025	ZM							23:00:26	10.02.2025				ENTIRADORAS EXT. SUAVES								000020044939	P001						11.02.2025	11.02.2025		MP	03:32:02	03:00:00	03:00:00	00:00:00	00:00:26	02:32:02	03:00:00	00:00:26	11.02.2025				12.02.2025	80869611				QM000019626411						PM0084
		19624863	10.02.2025	FALLA DE SOBRETEMPERATURA FL 710 TC1500		48552906	10169505	SISTEMA FL	PI-EC-8600-PR-05-P1-10	8600	Z1	40285180			    0.50	10.02.2025	10.02.2025	0675	Parada de Línea	PMCOD01	Gravedad de Corte	2		MECANIC2	MECE ORAS			PR	OPERPRO8				8600	EC11021	8600	8600	10.02.2025	ZM							14:00:34	10.02.2025				AREA DE INSPECCION								000020041541	P006						10.02.2025			MP	21:47:16	15:00:00	00:00:00	14:30:00	14:58:46	20:47:16	20:47:14	14:30:00	10.02.2025				10.02.2025	81027427				QM000019624863				X		PM0093
		19624773	10.02.2025	Falla de sensor de banda de entrada enti		48551197	10169556	ENTIRADORA 1 IMA TECMAR CT-150 EXT	PI-EC-8600-PR-03-E1-A7	8600	Z1	40285177			    3.50	10.02.2025	10.02.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2		ELECTRI2	MECE ORAS		5001324	EM	40285177				8600	EC11028	8600	8600	10.02.2025	ZM							11:17:33	10.02.2025				ENTIRADORAS EXT. SUAVES								000020041463	P001						10.02.2025			MP	21:59:58	15:00:00	00:00:00	11:30:00	12:15:06	05:07:51	20:59:56	11:30:00	10.02.2025				11.02.2025	30152518				QM000019624773				X		PM0084
		19624864	10.02.2025	VERIFICADOR SIN BANDA			10313181	VERIFICADOR DE SELLOS TSC-RVS 120L-RH 1	PI-EC-8600-PR-05-E1-A4	8600	Z1	40285180			    0.00	10.02.2025		0405	Parada de Equipo	PMCOD01	Gravedad de Corte	2		ELECTRO2	MEAB			EM	EDUARDO P				8600	EC11021	8600	8600		ZM							14:07:09	10.02.2025				VERIFICADORES DE SELLOS TC1500								000020041542	P005						10.02.2025			MP	00:00:00	00:00:00	00:00:00	15:05:18	15:05:15	00:00:00	14:07:09	15:05:15	10.02.2025									QM000019624864				X		PM0084
		19629165	10.02.2025	Modificación guarda Descartador VERP EXS		48554664	10168896	VERIFICADOR DE PESOS 1 EXT. SUAV.	PI-EC-8600-PR-03-E1-A6	8600	Z2	81177969			    2.00	10.02.2025	10.02.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	3	ELECTRI2	METR ORAS		5001315	EM					8600	EC11028	8600	8600		ZM							19:30:40	11.02.2025				VERIFICADORES DE PESOS EXT. SUAVES								000020049050	P012						10.02.2025	18.02.2025		MP	00:00:00	18:00:00	20:22:07	16:00:00	20:22:07	00:00:00	16:00:00	14:00:00	12.02.2025									QM000019629165				X		PM0084
		19629155	10.02.2025	ROTURA LATERAL BANDA ENTRADA BLUE PRINT		48554772	10168904	BLUE PRINT ATLAS 5 PC14	PI-EC-8600-PR-01-E1-A4	8600	Z2	40285094			    0.00	10.02.2025	10.02.2025	0322	Correctivo	PMCOD02	Tipo de Trabajo	2	2	ELECTRO2	MECE ORAS			EM	40285094				8600	EC11019	8600	8600	11.02.2025	ZM							19:30:23	11.02.2025				ACOMODADOR DE PAQUETES PC14								000020049259	P001						10.02.2025	10.02.2025		MP	20:31:25	19:00:00	19:00:00	17:00:00	17:00:00	19:31:25	21:00:00	17:00:00	10.02.2025				11.02.2025	40285094				QM000019629155						PM0009
		19625020	10.02.2025	Revisión sistema de transmisión		48551580	10169212	BANDA DE SALIDA TOLVA PRIMARIA	PI-EC-8600-PR-01-P1-01	8600	Z2	30152518			    0.00	10.02.2025	10.02.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11019	8600	8600	11.02.2025	ZM							12:07:44	10.02.2025				AREA DE ALIMENTACION DE PAPA								000020041792	P002						10.02.2025	10.02.2025		MP	06:23:01	09:30:00	10:00:00	08:00:00	08:30:00	05:23:17	24:00:00	08:30:00	10.02.2025				11.02.2025	30152518				QM000019625020						PM0033
		19625021	10.02.2025	Revisión equipo FL		48551581	10169505	SISTEMA FL	PI-EC-8600-PR-05-P1-10	8600	Z2	30152518			    0.00	10.02.2025	10.02.2025	0203	Mejora Continua	PMCOD02	Tipo de Trabajo	2	2	ELECMEC1	MECE ORAS			PR	30152518				8600	EC11021	8600	8600	11.02.2025	ZM							12:09:46	10.02.2025				AREA DE INSPECCION								000020041844	P006						10.02.2025	10.02.2025		MP	06:30:29	12:30:00	12:30:00	11:00:00	11:00:00	05:30:41	24:00:00	11:00:00	10.02.2025				11.02.2025	30152518				QM000019625021						PM0093
		19623179	10.02.2025	AT 3M FM CHUMACERAS EXT. PALETAS		48549886	10169060	M1301 PALETAS FREIDOR PC10	PI-EC-8600-PR-02-P1-04	8600	Z3	BATCHPM8600			    0.00	10.02.2025	10.02.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	1	3	ELECTRI3	MECE ORAS			PR					8600	EC11020	8600	8600	10.02.2025	ZM							23:00:58	09.02.2025				AREA DE FREIDOR								000020038049	P004						10.02.2025	10.02.2025		MP	23:04:21	22:30:00	22:30:00	22:00:00	22:00:00	22:04:21	22:30:00	00:00:58	10.02.2025				10.02.2025	80869611				QM000019623179						PM0059
		19623180	10.02.2025	AT 3M FM CHUMACERAS EXT. SUMERGIDOR		48549887	10169061	M1302 SUMERGIDOR FREIDOR PC10	PI-EC-8600-PR-02-P1-04	8600	Z3	BATCHPM8600			    0.00	10.02.2025	10.02.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	1	3	ELECTRI3	MECE ORAS			PR					8600	EC11020	8600	8600	10.02.2025	ZM							23:00:58	09.02.2025				AREA DE FREIDOR								000020038051	P004						10.02.2025	10.02.2025		MP	23:09:21	23:00:00	23:00:00	22:30:00	22:30:00	22:09:21	23:00:00	00:00:58	10.02.2025				10.02.2025	80869611				QM000019623180						PM0059
		19624772	10.02.2025	IM 3M FM SIST. MOTRIZ ELEVADOR 2 EXT.SV		48551401	10169063	ELEVADOR DE CANGILONES 2	PI-EC-8600-PR-03-P1-01	8600	Z3	40028702			    0.00	10.02.2025	10.02.2025	0627	Especificaciones Proceso Interno	PMCOD02	Tipo de Trabajo	2	1	MECANIC1	MECE ORAS		5000973	PR					8600	EC11027	8600	8600	11.02.2025	ZM							11:02:40	10.02.2025				AREA DE ALIMENTACIÓN								000020041242	P008						11.02.2025			MP	12:36:30	10:00:00	00:00:00	08:00:00	00:00:00	11:36:32	11:36:30	12:02:40					11.02.2025	40028452				QM000019624772						PM0080
		19623182	10.02.2025	LB 3M FM CHUMACERAS EXTRACTOR VAPOR		48549889	10169169	M1305 TAPA DEL FREIDOR PC10	PI-EC-8600-PR-02-P1-04	8600	Z3	BATCHPM8600			    0.00	10.02.2025	11.02.2025					1	3	ELECTRI3	MECE ORAS			PR					8600	EC11020	8600	8600	12.02.2025	ZM							23:00:58	09.02.2025				AREA DE FREIDOR								000020038065	P004						11.02.2025	11.02.2025		MP	03:28:25	00:00:00	00:00:00	23:30:00	23:30:00	02:28:25	00:00:00	00:00:58	10.02.2025				12.02.2025	80869611				QM000019623182						PM0059
